date,hour,day,weather,season,festival,stock_start,sold,remaining,price
2024-06-22,14:00,Saturday,Dry Heat,Summer,None,549,49,500,216.6
2024-06-22,15:00,Saturday,Dry Heat,Summer,None,500,60,440,216.6
2024-06-22,16:00,Saturday,Dry Heat,Summer,None,440,59,381,216.6
2024-06-22,17:00,Saturday,Dry Heat,Summer,None,381,52,329,216.6
2024-06-22,18:00,Saturday,Dry Heat,Summer,None,329,57,272,216.6
2024-06-22,19:00,Saturday,Dry Heat,Summer,None,272,74,198,216.6
2024-06-22,20:00,Saturday,Dry Heat,Summer,None,198,60,138,216.6
2024-06-23,06:00,Sunday,Hot Sunny,Summer,None,965,18,947,218.96
2024-06-23,07:00,Sunday,Hot Sunny,Summer,None,947,24,923,218.96
2024-06-23,08:00,Sunday,Hot Sunny,Summer,None,923,38,885,218.96
2024-06-23,09:00,Sunday,Hot Sunny,Summer,None,885,56,829,218.96
2024-06-23,10:00,Sunday,Hot Sunny,Summer,None,829,62,767,218.96
2024-06-23,11:00,Sunday,Hot Sunny,Summer,None,767,42,725,218.96
2024-06-23,12:00,Sunday,Hot Sunny,Summer,None,725,74,651,218.96
2024-06-23,13:00,Sunday,Hot Sunny,Summer,None,651,66,585,218.96
2024-06-23,14:00,Sunday,Hot Sunny,Summer,None,585,54,531,218.96
2024-06-23,15:00,Sunday,Hot Sunny,Summer,None,531,48,483,218.96
2024-06-23,16:00,Sunday,Hot Sunny,Summer,None,483,70,413,218.96
2024-06-23,17:00,Sunday,Hot Sunny,Summer,None,413,68,345,218.96
2024-06-23,18:00,Sunday,Hot Sunny,Summer,None,345,97,248,218.96
2024-06-23,19:00,Sunday,Hot Sunny,Summer,None,248,105,143,218.96
2024-06-23,20:00,Sunday,Hot Sunny,Summer,None,143,51,92,218.96
2024-06-24,06:00,Monday,Hot Sunny,Summer,None,787,12,775,212.56
2024-06-24,07:00,Monday,Hot Sunny,Summer,None,775,17,758,212.56
2024-06-24,08:00,Monday,Hot Sunny,Summer,None,758,24,734,212.56
2024-06-24,09:00,Monday,Hot Sunny,Summer,None,734,31,703,212.56
2024-06-24,10:00,Monday,Hot Sunny,Summer,None,703,31,672,212.56
2024-06-24,11:00,Monday,Hot Sunny,Summer,None,672,45,627,212.56
2024-06-24,12:00,Monday,Hot Sunny,Summer,None,627,30,597,212.56
2024-06-24,13:00,Monday,Hot Sunny,Summer,None,597,44,553,212.56
2024-06-24,14:00,Monday,Hot Sunny,Summer,None,553,36,517,212.56
2024-06-24,15:00,Monday,Hot Sunny,Summer,None,517,33,484,212.56
2024-06-24,16:00,Monday,Hot Sunny,Summer,None,484,19,465,212.56
2024-06-24,17:00,Monday,Hot Sunny,Summer,None,465,36,429,212.56
2024-06-24,18:00,Monday,Hot Sunny,Summer,None,429,29,400,212.56
2024-06-24,19:00,Monday,Hot Sunny,Summer,None,400,44,356,212.56
2024-06-24,20:00,Monday,Hot Sunny,Summer,None,356,30,326,212.56
2024-06-25,06:00,Tuesday,Dry Heat,Summer,None,807,10,797,204.2
2024-06-25,07:00,Tuesday,Dry Heat,Summer,None,797,13,784,204.2
2024-06-25,08:00,Tuesday,Dry Heat,Summer,None,784,16,768,204.2
2024-06-25,09:00,Tuesday,Dry Heat,Summer,None,768,25,743,204.2
2024-06-25,10:00,Tuesday,Dry Heat,Summer,None,743,28,715,204.2
2024-06-25,11:00,Tuesday,Dry Heat,Summer,None,715,34,681,204.2
2024-06-25,12:00,Tuesday,Dry Heat,Summer,None,681,47,634,204.2
2024-06-25,13:00,Tuesday,Dry Heat,Summer,None,634,49,585,204.2
2024-06-25,14:00,Tuesday,Dry Heat,Summer,None,585,41,544,204.2
2024-06-25,15:00,Tuesday,Dry Heat,Summer,None,544,33,511,204.2
2024-06-25,16:00,Tuesday,Dry Heat,Summer,None,511,49,462,204.2
2024-06-25,17:00,Tuesday,Dry Heat,Summer,None,462,31,431,204.2
2024-06-25,18:00,Tuesday,Dry Heat,Summer,None,431,47,384,204.2
2024-06-25,19:00,Tuesday,Dry Heat,Summer,None,384,49,335,204.2
2024-06-25,20:00,Tuesday,Dry Heat,Summer,None,335,31,304,204.2
2024-06-26,06:00,Wednesday,Hot Sunny,Summer,None,817,11,806,216.56
2024-06-26,07:00,Wednesday,Hot Sunny,Summer,None,806,14,792,216.56
2024-06-26,08:00,Wednesday,Hot Sunny,Summer,None,792,25,767,216.56
2024-06-26,09:00,Wednesday,Hot Sunny,Summer,None,767,30,737,216.56
2024-06-26,10:00,Wednesday,Hot Sunny,Summer,None,737,38,699,216.56
2024-06-26,11:00,Wednesday,Hot Sunny,Summer,None,699,40,659,216.56
2024-06-26,12:00,Wednesday,Hot Sunny,Summer,None,659,49,610,216.56
2024-06-26,13:00,Wednesday,Hot Sunny,Summer,None,610,56,554,216.56
2024-06-26,14:00,Wednesday,Hot Sunny,Summer,None,554,26,528,216.56
2024-06-26,15:00,Wednesday,Hot Sunny,Summer,None,528,38,490,216.56
2024-06-26,16:00,Wednesday,Hot Sunny,Summer,None,490,40,450,216.56
2024-06-26,17:00,Wednesday,Hot Sunny,Summer,None,450,43,407,216.56
2024-06-26,18:00,Wednesday,Hot Sunny,Summer,None,407,56,351,216.56
2024-06-26,19:00,Wednesday,Hot Sunny,Summer,None,351,57,294,216.56
2024-06-26,20:00,Wednesday,Hot Sunny,Summer,None,294,42,252,216.56
2024-06-27,06:00,Thursday,Dry Heat,Summer,None,841,13,828,211.2
2024-06-27,07:00,Thursday,Dry Heat,Summer,None,828,17,811,211.2
2024-06-27,08:00,Thursday,Dry Heat,Summer,None,811,23,788,211.2
2024-06-27,09:00,Thursday,Dry Heat,Summer,None,788,28,760,211.2
2024-06-27,10:00,Thursday,Dry Heat,Summer,None,760,35,725,211.2
2024-06-27,11:00,Thursday,Dry Heat,Summer,None,725,46,679,211.2
2024-06-27,12:00,Thursday,Dry Heat,Summer,None,679,44,635,211.2
2024-06-27,13:00,Thursday,Dry Heat,Summer,None,635,39,596,211.2
2024-06-27,14:00,Thursday,Dry Heat,Summer,None,596,31,565,211.2
2024-06-27,15:00,Thursday,Dry Heat,Summer,None,565,36,529,211.2
2024-06-27,16:00,Thursday,Dry Heat,Summer,None,529,40,489,211.2
2024-06-27,17:00,Thursday,Dry Heat,Summer,None,489,41,448,211.2
2024-06-27,18:00,Thursday,Dry Heat,Summer,None,448,49,399,211.2
2024-06-27,19:00,Thursday,Dry Heat,Summer,None,399,69,330,211.2
2024-06-27,20:00,Thursday,Dry Heat,Summer,None,330,40,290,211.2
2024-06-28,06:00,Friday,Humid,Summer,None,783,15,768,217.7
2024-06-28,07:00,Friday,Humid,Summer,None,768,14,754,217.7
2024-06-28,08:00,Friday,Humid,Summer,None,754,27,727,217.7
2024-06-28,09:00,Friday,Humid,Summer,None,727,35,692,217.7
2024-06-28,10:00,Friday,Humid,Summer,None,692,37,655,217.7
2024-06-28,11:00,Friday,Humid,Summer,None,655,53,602,217.7
2024-06-28,12:00,Friday,Humid,Summer,None,602,38,564,217.7
2024-06-28,13:00,Friday,Humid,Summer,None,564,77,487,217.7
2024-06-28,14:00,Friday,Humid,Summer,None,487,42,445,217.7
2024-06-28,15:00,Friday,Humid,Summer,None,445,39,406,217.7
2024-06-28,16:00,Friday,Humid,Summer,None,406,32,374,217.7
2024-06-28,17:00,Friday,Humid,Summer,None,374,53,321,217.7
2024-06-28,18:00,Friday,Humid,Summer,None,321,40,281,217.7
2024-06-28,19:00,Friday,Humid,Summer,None,281,44,237,217.7
2024-06-28,20:00,Friday,Humid,Summer,None,237,39,198,217.7
2024-06-29,06:00,Saturday,Hot Sunny,Summer,None,943,16,927,219.96
2024-06-29,07:00,Saturday,Hot Sunny,Summer,None,927,19,908,219.96
2024-06-29,08:00,Saturday,Hot Sunny,Summer,None,908,38,870,219.96
2024-06-29,09:00,Saturday,Hot Sunny,Summer,None,870,64,806,219.96
2024-06-29,10:00,Saturday,Hot Sunny,Summer,None,806,64,742,219.96
2024-06-29,11:00,Saturday,Hot Sunny,Summer,None,742,61,681,219.96
2024-06-29,12:00,Saturday,Hot Sunny,Summer,None,681,75,606,219.96
2024-06-29,13:00,Saturday,Hot Sunny,Summer,None,606,85,521,219.96
2024-06-29,14:00,Saturday,Hot Sunny,Summer,None,521,59,462,219.96
2024-06-29,15:00,Saturday,Hot Sunny,Summer,None,462,63,399,219.96
2024-06-29,16:00,Saturday,Hot Sunny,Summer,None,399,48,351,219.96
2024-06-29,17:00,Saturday,Hot Sunny,Summer,None,351,73,278,219.96
2024-06-29,18:00,Saturday,Hot Sunny,Summer,None,278,66,212,219.96
2024-06-29,19:00,Saturday,Hot Sunny,Summer,None,212,80,132,219.96
2024-06-29,20:00,Saturday,Hot Sunny,Summer,None,132,53,79,219.96
2024-06-30,06:00,Sunday,Hot Sunny,Summer,None,929,22,907,212.96
2024-06-30,07:00,Sunday,Hot Sunny,Summer,None,907,24,883,212.96
2024-06-30,08:00,Sunday,Hot Sunny,Summer,None,883,41,842,212.96
2024-06-30,09:00,Sunday,Hot Sunny,Summer,None,842,45,797,212.96
2024-06-30,10:00,Sunday,Hot Sunny,Summer,None,797,55,742,212.96
2024-06-30,11:00,Sunday,Hot Sunny,Summer,None,742,76,666,212.96
2024-06-30,12:00,Sunday,Hot Sunny,Summer,None,666,76,590,212.96
2024-06-30,13:00,Sunday,Hot Sunny,Summer,None,590,63,527,212.96
2024-06-30,14:00,Sunday,Hot Sunny,Summer,None,527,63,464,212.96
2024-06-30,15:00,Sunday,Hot Sunny,Summer,None,464,50,414,212.96
2024-06-30,16:00,Sunday,Hot Sunny,Summer,None,414,62,352,212.96
2024-06-30,17:00,Sunday,Hot Sunny,Summer,None,352,52,300,212.96
2024-06-30,18:00,Sunday,Hot Sunny,Summer,None,300,60,240,212.96
2024-06-30,19:00,Sunday,Hot Sunny,Summer,None,240,49,191,212.96
2024-06-30,20:00,Sunday,Hot Sunny,Summer,None,191,74,117,212.96
2024-07-01,06:00,Monday,Cloudy,Monsoon,None,877,16,861,235.46
2024-07-01,07:00,Monday,Cloudy,Monsoon,None,861,19,842,235.46
2024-07-01,08:00,Monday,Cloudy,Monsoon,None,842,23,819,235.46
2024-07-01,09:00,Monday,Cloudy,Monsoon,None,819,34,785,235.46
2024-07-01,10:00,Monday,Cloudy,Monsoon,None,785,39,746,235.46
2024-07-01,11:00,Monday,Cloudy,Monsoon,None,746,41,705,235.46
2024-07-01,12:00,Monday,Cloudy,Monsoon,None,705,58,647,235.46
2024-07-01,13:00,Monday,Cloudy,Monsoon,None,647,46,601,235.46
2024-07-01,14:00,Monday,Cloudy,Monsoon,None,601,45,556,235.46
2024-07-01,15:00,Monday,Cloudy,Monsoon,None,556,45,511,235.46
2024-07-01,16:00,Monday,Cloudy,Monsoon,None,511,35,476,235.46
2024-07-01,17:00,Monday,Cloudy,Monsoon,None,476,48,428,235.46
2024-07-01,18:00,Monday,Cloudy,Monsoon,None,428,45,383,235.46
2024-07-01,19:00,Monday,Cloudy,Monsoon,None,383,72,311,235.46
2024-07-01,20:00,Monday,Cloudy,Monsoon,None,311,31,280,235.46
2024-07-02,06:00,Tuesday,Rainy,Monsoon,None,875,14,861,232.84
2024-07-02,07:00,Tuesday,Rainy,Monsoon,None,861,17,844,232.84
2024-07-02,08:00,Tuesday,Rainy,Monsoon,None,844,20,824,232.84
2024-07-02,09:00,Tuesday,Rainy,Monsoon,None,824,31,793,232.84
2024-07-02,10:00,Tuesday,Rainy,Monsoon,None,793,44,749,232.84
2024-07-02,11:00,Tuesday,Rainy,Monsoon,None,749,24,725,232.84
2024-07-02,12:00,Tuesday,Rainy,Monsoon,None,725,54,671,232.84
2024-07-02,13:00,Tuesday,Rainy,Monsoon,None,671,54,617,232.84
2024-07-02,14:00,Tuesday,Rainy,Monsoon,None,617,45,572,232.84
2024-07-02,15:00,Tuesday,Rainy,Monsoon,None,572,34,538,232.84
2024-07-02,16:00,Tuesday,Rainy,Monsoon,None,538,33,505,232.84
2024-07-02,17:00,Tuesday,Rainy,Monsoon,None,505,31,474,232.84
2024-07-02,18:00,Tuesday,Rainy,Monsoon,None,474,47,427,232.84
2024-07-02,19:00,Tuesday,Rainy,Monsoon,None,427,65,362,232.84
2024-07-02,20:00,Tuesday,Rainy,Monsoon,None,362,36,326,232.84
2024-07-03,06:00,Wednesday,Heavy Rain,Monsoon,None,779,9,770,236.96
2024-07-03,07:00,Wednesday,Heavy Rain,Monsoon,None,770,11,759,236.96
2024-07-03,08:00,Wednesday,Heavy Rain,Monsoon,None,759,16,743,236.96
2024-07-03,09:00,Wednesday,Heavy Rain,Monsoon,None,743,22,721,236.96
2024-07-03,10:00,Wednesday,Heavy Rain,Monsoon,None,721,29,692,236.96
2024-07-03,11:00,Wednesday,Heavy Rain,Monsoon,None,692,36,656,236.96
2024-07-03,12:00,Wednesday,Heavy Rain,Monsoon,None,656,28,628,236.96
2024-07-03,13:00,Wednesday,Heavy Rain,Monsoon,None,628,22,606,236.96
2024-07-03,14:00,Wednesday,Heavy Rain,Monsoon,None,606,30,576,236.96
2024-07-03,15:00,Wednesday,Heavy Rain,Monsoon,None,576,31,545,236.96
2024-07-03,16:00,Wednesday,Heavy Rain,Monsoon,None,545,33,512,236.96
2024-07-03,17:00,Wednesday,Heavy Rain,Monsoon,None,512,35,477,236.96
2024-07-03,18:00,Wednesday,Heavy Rain,Monsoon,None,477,42,435,236.96
2024-07-03,19:00,Wednesday,Heavy Rain,Monsoon,None,435,58,377,236.96
2024-07-03,20:00,Wednesday,Heavy Rain,Monsoon,None,377,23,354,236.96
2024-07-04,06:00,Thursday,Rainy,Monsoon,None,868,12,856,234.84
2024-07-04,07:00,Thursday,Rainy,Monsoon,None,856,16,840,234.84
2024-07-04,08:00,Thursday,Rainy,Monsoon,None,840,23,817,234.84
2024-07-04,09:00,Thursday,Rainy,Monsoon,None,817,29,788,234.84
2024-07-04,10:00,Thursday,Rainy,Monsoon,None,788,22,766,234.84
2024-07-04,11:00,Thursday,Rainy,Monsoon,None,766,46,720,234.84
2024-07-04,12:00,Thursday,Rainy,Monsoon,None,720,35,685,234.84
2024-07-04,13:00,Thursday,Rainy,Monsoon,None,685,40,645,234.84
2024-07-04,14:00,Thursday,Rainy,Monsoon,None,645,46,599,234.84
2024-07-04,15:00,Thursday,Rainy,Monsoon,None,599,39,560,234.84
2024-07-04,16:00,Thursday,Rainy,Monsoon,None,560,33,527,234.84
2024-07-04,17:00,Thursday,Rainy,Monsoon,None,527,43,484,234.84
2024-07-04,18:00,Thursday,Rainy,Monsoon,None,484,51,433,234.84
2024-07-04,19:00,Thursday,Rainy,Monsoon,None,433,54,379,234.84
2024-07-04,20:00,Thursday,Rainy,Monsoon,None,379,38,341,234.84
2024-07-05,06:00,Friday,Rainy,Monsoon,None,901,15,886,239.44
2024-07-05,07:00,Friday,Rainy,Monsoon,None,886,21,865,239.44
2024-07-05,08:00,Friday,Rainy,Monsoon,None,865,26,839,239.44
2024-07-05,09:00,Friday,Rainy,Monsoon,None,839,32,807,239.44
2024-07-05,10:00,Friday,Rainy,Monsoon,None,807,46,761,239.44
2024-07-05,11:00,Friday,Rainy,Monsoon,None,761,35,726,239.44
2024-07-05,12:00,Friday,Rainy,Monsoon,None,726,42,684,239.44
2024-07-05,13:00,Friday,Rainy,Monsoon,None,684,50,634,239.44
2024-07-05,14:00,Friday,Rainy,Monsoon,None,634,38,596,239.44
2024-07-05,15:00,Friday,Rainy,Monsoon,None,596,38,558,239.44
2024-07-05,16:00,Friday,Rainy,Monsoon,None,558,47,511,239.44
2024-07-05,17:00,Friday,Rainy,Monsoon,None,511,53,458,239.44
2024-07-05,18:00,Friday,Rainy,Monsoon,None,458,68,390,239.44
2024-07-05,19:00,Friday,Rainy,Monsoon,None,390,72,318,239.44
2024-07-05,20:00,Friday,Rainy,Monsoon,None,318,40,278,239.44
2024-07-06,06:00,Saturday,Humid,Monsoon,None,999,24,975,248.5
2024-07-06,07:00,Saturday,Humid,Monsoon,None,975,31,944,248.5
2024-07-06,08:00,Saturday,Humid,Monsoon,None,944,41,903,248.5
2024-07-06,09:00,Saturday,Humid,Monsoon,None,903,43,860,248.5
2024-07-06,10:00,Saturday,Humid,Monsoon,None,860,69,791,248.5
2024-07-06,11:00,Saturday,Humid,Monsoon,None,791,92,699,248.5
2024-07-06,12:00,Saturday,Humid,Monsoon,None,699,66,633,248.5
2024-07-06,13:00,Saturday,Humid,Monsoon,None,633,86,547,248.5
2024-07-06,14:00,Saturday,Humid,Monsoon,None,547,70,477,248.5
2024-07-06,15:00,Saturday,Humid,Monsoon,None,477,55,422,248.5
2024-07-06,16:00,Saturday,Humid,Monsoon,None,422,44,378,248.5
2024-07-06,17:00,Saturday,Humid,Monsoon,None,378,60,318,248.5
2024-07-06,18:00,Saturday,Humid,Monsoon,None,318,72,246,248.5
2024-07-06,19:00,Saturday,Humid,Monsoon,None,246,129,117,248.5
2024-07-06,20:00,Saturday,Humid,Monsoon,None,117,31,86,248.5
2024-07-07,06:00,Sunday,Rainy,Monsoon,None,1042,20,1022,241.24
2024-07-07,07:00,Sunday,Rainy,Monsoon,None,1022,26,996,241.24
2024-07-07,08:00,Sunday,Rainy,Monsoon,None,996,44,952,241.24
2024-07-07,09:00,Sunday,Rainy,Monsoon,None,952,56,896,241.24
2024-07-07,10:00,Sunday,Rainy,Monsoon,None,896,66,830,241.24
2024-07-07,11:00,Sunday,Rainy,Monsoon,None,830,60,770,241.24
2024-07-07,12:00,Sunday,Rainy,Monsoon,None,770,66,704,241.24
2024-07-07,13:00,Sunday,Rainy,Monsoon,None,704,64,640,241.24
2024-07-07,14:00,Sunday,Rainy,Monsoon,None,640,38,602,241.24
2024-07-07,15:00,Sunday,Rainy,Monsoon,None,602,59,543,241.24
2024-07-07,16:00,Sunday,Rainy,Monsoon,None,543,46,497,241.24
2024-07-07,17:00,Sunday,Rainy,Monsoon,None,497,78,419,241.24
2024-07-07,18:00,Sunday,Rainy,Monsoon,None,419,89,330,241.24
2024-07-07,19:00,Sunday,Rainy,Monsoon,None,330,118,212,241.24
2024-07-07,20:00,Sunday,Rainy,Monsoon,None,212,63,149,241.24
2024-07-08,06:00,Monday,Cloudy,Monsoon,None,938,15,923,242.46
2024-07-08,07:00,Monday,Cloudy,Monsoon,None,923,20,903,242.46
2024-07-08,08:00,Monday,Cloudy,Monsoon,None,903,20,883,242.46
2024-07-08,09:00,Monday,Cloudy,Monsoon,None,883,28,855,242.46
2024-07-08,10:00,Monday,Cloudy,Monsoon,None,855,60,795,242.46
2024-07-08,11:00,Monday,Cloudy,Monsoon,None,795,51,744,242.46
2024-07-08,12:00,Monday,Cloudy,Monsoon,None,744,53,691,242.46
2024-07-08,13:00,Monday,Cloudy,Monsoon,None,691,57,634,242.46
2024-07-08,14:00,Monday,Cloudy,Monsoon,None,634,58,576,242.46
2024-07-08,15:00,Monday,Cloudy,Monsoon,None,576,30,546,242.46
2024-07-08,16:00,Monday,Cloudy,Monsoon,None,546,52,494,242.46
2024-07-08,17:00,Monday,Cloudy,Monsoon,None,494,58,436,242.46
2024-07-08,18:00,Monday,Cloudy,Monsoon,None,436,85,351,242.46
2024-07-08,19:00,Monday,Cloudy,Monsoon,None,351,55,296,242.46
2024-07-08,20:00,Monday,Cloudy,Monsoon,None,296,39,257,242.46
2024-07-09,06:00,Tuesday,Rainy,Monsoon,None,913,14,899,240.84
2024-07-09,07:00,Tuesday,Rainy,Monsoon,None,899,20,879,240.84
2024-07-09,08:00,Tuesday,Rainy,Monsoon,None,879,26,853,240.84
2024-07-09,09:00,Tuesday,Rainy,Monsoon,None,853,33,820,240.84
2024-07-09,10:00,Tuesday,Rainy,Monsoon,None,820,33,787,240.84
2024-07-09,11:00,Tuesday,Rainy,Monsoon,None,787,48,739,240.84
2024-07-09,12:00,Tuesday,Rainy,Monsoon,None,739,41,698,240.84
2024-07-09,13:00,Tuesday,Rainy,Monsoon,None,698,42,656,240.84
2024-07-09,14:00,Tuesday,Rainy,Monsoon,None,656,46,610,240.84
2024-07-09,15:00,Tuesday,Rainy,Monsoon,None,610,30,580,240.84
2024-07-09,16:00,Tuesday,Rainy,Monsoon,None,580,34,546,240.84
2024-07-09,17:00,Tuesday,Rainy,Monsoon,None,546,47,499,240.84
2024-07-09,18:00,Tuesday,Rainy,Monsoon,None,499,55,444,240.84
2024-07-09,19:00,Tuesday,Rainy,Monsoon,None,444,45,399,240.84
2024-07-09,20:00,Tuesday,Rainy,Monsoon,None,399,37,362,240.84
2024-07-10,06:00,Wednesday,Cloudy,Monsoon,None,889,17,872,235.46
2024-07-10,07:00,Wednesday,Cloudy,Monsoon,None,872,22,850,235.46
2024-07-10,08:00,Wednesday,Cloudy,Monsoon,None,850,31,819,235.46
2024-07-10,09:00,Wednesday,Cloudy,Monsoon,None,819,42,777,235.46
2024-07-10,10:00,Wednesday,Cloudy,Monsoon,None,777,43,734,235.46
2024-07-10,11:00,Wednesday,Cloudy,Monsoon,None,734,38,696,235.46
2024-07-10,12:00,Wednesday,Cloudy,Monsoon,None,696,38,658,235.46
2024-07-10,13:00,Wednesday,Cloudy,Monsoon,None,658,47,611,235.46
2024-07-10,14:00,Wednesday,Cloudy,Monsoon,None,611,43,568,235.46
2024-07-10,15:00,Wednesday,Cloudy,Monsoon,None,568,49,519,235.46
2024-07-10,16:00,Wednesday,Cloudy,Monsoon,None,519,39,480,235.46
2024-07-10,17:00,Wednesday,Cloudy,Monsoon,None,480,54,426,235.46
2024-07-10,18:00,Wednesday,Cloudy,Monsoon,None,426,37,389,235.46
2024-07-10,19:00,Wednesday,Cloudy,Monsoon,None,389,68,321,235.46
2024-07-10,20:00,Wednesday,Cloudy,Monsoon,None,321,40,281,235.46
2024-07-11,06:00,Thursday,Rainy,Monsoon,None,839,14,825,241.84
2024-07-11,07:00,Thursday,Rainy,Monsoon,None,825,18,807,241.84
2024-07-11,08:00,Thursday,Rainy,Monsoon,None,807,22,785,241.84
2024-07-11,09:00,Thursday,Rainy,Monsoon,None,785,37,748,241.84
2024-07-11,10:00,Thursday,Rainy,Monsoon,None,748,36,712,241.84
2024-07-11,11:00,Thursday,Rainy,Monsoon,None,712,38,674,241.84
2024-07-11,12:00,Thursday,Rainy,Monsoon,None,674,42,632,241.84
2024-07-11,13:00,Thursday,Rainy,Monsoon,None,632,46,586,241.84
2024-07-11,14:00,Thursday,Rainy,Monsoon,None,586,36,550,241.84
2024-07-11,15:00,Thursday,Rainy,Monsoon,None,550,27,523,241.84
2024-07-11,16:00,Thursday,Rainy,Monsoon,None,523,34,489,241.84
2024-07-11,17:00,Thursday,Rainy,Monsoon,None,489,45,444,241.84
2024-07-11,18:00,Thursday,Rainy,Monsoon,None,444,37,407,241.84
2024-07-11,19:00,Thursday,Rainy,Monsoon,None,407,45,362,241.84
2024-07-11,20:00,Thursday,Rainy,Monsoon,None,362,29,333,241.84
2024-07-12,06:00,Friday,Heavy Rain,Monsoon,None,820,13,807,240.56
2024-07-12,07:00,Friday,Heavy Rain,Monsoon,None,807,13,794,240.56
2024-07-12,08:00,Friday,Heavy Rain,Monsoon,None,794,25,769,240.56
2024-07-12,09:00,Friday,Heavy Rain,Monsoon,None,769,33,736,240.56
2024-07-12,10:00,Friday,Heavy Rain,Monsoon,None,736,35,701,240.56
2024-07-12,11:00,Friday,Heavy Rain,Monsoon,None,701,36,665,240.56
2024-07-12,12:00,Friday,Heavy Rain,Monsoon,None,665,38,627,240.56
2024-07-12,13:00,Friday,Heavy Rain,Monsoon,None,627,40,587,240.56
2024-07-12,14:00,Friday,Heavy Rain,Monsoon,None,587,37,550,240.56
2024-07-12,15:00,Friday,Heavy Rain,Monsoon,None,550,34,516,240.56
2024-07-12,16:00,Friday,Heavy Rain,Monsoon,None,516,27,489,240.56
2024-07-12,17:00,Friday,Heavy Rain,Monsoon,None,489,38,451,240.56
2024-07-12,18:00,Friday,Heavy Rain,Monsoon,None,451,25,426,240.56
2024-07-12,19:00,Friday,Heavy Rain,Monsoon,None,426,54,372,240.56
2024-07-12,20:00,Friday,Heavy Rain,Monsoon,None,372,33,339,240.56
2024-07-13,06:00,Saturday,Humid,Monsoon,None,989,24,965,239.5
2024-07-13,07:00,Saturday,Humid,Monsoon,None,965,28,937,239.5
2024-07-13,08:00,Saturday,Humid,Monsoon,None,937,29,908,239.5
2024-07-13,09:00,Saturday,Humid,Monsoon,None,908,43,865,239.5
2024-07-13,10:00,Saturday,Humid,Monsoon,None,865,59,806,239.5
2024-07-13,11:00,Saturday,Humid,Monsoon,None,806,81,725,239.5
2024-07-13,12:00,Saturday,Humid,Monsoon,None,725,64,661,239.5
2024-07-13,13:00,Saturday,Humid,Monsoon,None,661,69,592,239.5
2024-07-13,14:00,Saturday,Humid,Monsoon,None,592,39,553,239.5
2024-07-13,15:00,Saturday,Humid,Monsoon,None,553,47,506,239.5
2024-07-13,16:00,Saturday,Humid,Monsoon,None,506,61,445,239.5
2024-07-13,17:00,Saturday,Humid,Monsoon,None,445,67,378,239.5
2024-07-13,18:00,Saturday,Humid,Monsoon,None,378,88,290,239.5
2024-07-13,19:00,Saturday,Humid,Monsoon,None,290,99,191,239.5
2024-07-13,20:00,Saturday,Humid,Monsoon,None,191,56,135,239.5
2024-07-14,06:00,Sunday,Rainy,Monsoon,None,1008,24,984,238.24
2024-07-14,07:00,Sunday,Rainy,Monsoon,None,984,28,956,238.24
2024-07-14,08:00,Sunday,Rainy,Monsoon,None,956,45,911,238.24
2024-07-14,09:00,Sunday,Rainy,Monsoon,None,911,57,854,238.24
2024-07-14,10:00,Sunday,Rainy,Monsoon,None,854,53,801,238.24
2024-07-14,11:00,Sunday,Rainy,Monsoon,None,801,67,734,238.24
2024-07-14,12:00,Sunday,Rainy,Monsoon,None,734,78,656,238.24
2024-07-14,13:00,Sunday,Rainy,Monsoon,None,656,48,608,238.24
2024-07-14,14:00,Sunday,Rainy,Monsoon,None,608,57,551,238.24
2024-07-14,15:00,Sunday,Rainy,Monsoon,None,551,53,498,238.24
2024-07-14,16:00,Sunday,Rainy,Monsoon,None,498,58,440,238.24
2024-07-14,17:00,Sunday,Rainy,Monsoon,None,440,59,381,238.24
2024-07-14,18:00,Sunday,Rainy,Monsoon,None,381,81,300,238.24
2024-07-14,19:00,Sunday,Rainy,Monsoon,None,300,106,194,238.24
2024-07-14,20:00,Sunday,Rainy,Monsoon,None,194,58,136,238.24
2024-07-15,06:00,Monday,Cloudy,Monsoon,None,910,14,896,230.46
2024-07-15,07:00,Monday,Cloudy,Monsoon,None,896,18,878,230.46
2024-07-15,08:00,Monday,Cloudy,Monsoon,None,878,24,854,230.46
2024-07-15,09:00,Monday,Cloudy,Monsoon,None,854,36,818,230.46
2024-07-15,10:00,Monday,Cloudy,Monsoon,None,818,36,782,230.46
2024-07-15,11:00,Monday,Cloudy,Monsoon,None,782,37,745,230.46
2024-07-15,12:00,Monday,Cloudy,Monsoon,None,745,52,693,230.46
2024-07-15,13:00,Monday,Cloudy,Monsoon,None,693,33,660,230.46
2024-07-15,14:00,Monday,Cloudy,Monsoon,None,660,46,614,230.46
2024-07-15,15:00,Monday,Cloudy,Monsoon,None,614,43,571,230.46
2024-07-15,16:00,Monday,Cloudy,Monsoon,None,571,46,525,230.46
2024-07-15,17:00,Monday,Cloudy,Monsoon,None,525,58,467,230.46
2024-07-15,18:00,Monday,Cloudy,Monsoon,None,467,59,408,230.46
2024-07-15,19:00,Monday,Cloudy,Monsoon,None,408,56,352,230.46
2024-07-15,20:00,Monday,Cloudy,Monsoon,None,352,52,300,230.46
2024-07-16,06:00,Tuesday,Heavy Rain,Monsoon,None,788,8,780,228.96
2024-07-16,07:00,Tuesday,Heavy Rain,Monsoon,None,780,15,765,228.96
